LANE_OID,POINT_NR,LATITUDE_L,LONGITUDE_L,X,Y,SIDE
277095150,7,-17.099665,-70.632552,326298.4,8108691.73,L
277095150,6,-17.099675,-70.632594,326293.98,8108690.59,L
277095150,5,-17.099694,-70.632674,326285.49,8108688.32,L
277095150,4,-17.099712,-70.632729,326279.63,8108686.35,L
277095150,3,-17.099735,-70.632844,326267.39,8108683.7,L
277095150,2,-17.099769,-70.632934,326257.83,8108679.82,L
277095150,1,-17.099789,-70.632995,326251.35,8108677.54,L
277095150,0,-17.099818,-70.633054,326245.17,8108674.33,L
277095150,0,-17.09996,-70.63299,326252.07,8108658.61,R
277095150,-1,-17.099925,-70.632889,326262.75,8108662.64,R
277095150,-2,-17.099895,-70.632808,326271.39,8108666.01,R
277095150,-3,-17.099852,-70.632681,326284.83,8108670.86,R
277095150,-4,-17.099834,-70.632599,326293.61,8108672.99,R
277095150,-5,-17.099794,-70.632388,326315.94,8108677.54,R
277095150,-6,-17.099778,-70.632298,326325.59,8108679.41,R
277095150,-7,-17.099757,-70.632161,326340.07,8108681.82,R
277095150,-8,-17.099739,-70.632028,326354.24,8108683.97,R
277319495,4,-17.102748,-70.627411,326848.34,8108355.13,L
277319495,3,-17.102761,-70.627529,326835.89,8108353.55,L
277319495,2,-17.10278,-70.62763,326825.14,8108351.4,L
277319495,1,-17.102795,-70.627699,326817.82,8108349.63,L
277319495,0,-17.102825,-70.627799,326807.2,8108346.2,L
277319495,0,-17.102951,-70.627757,326811.79,8108332.37,R
277319495,-1,-17.10292,-70.627657,326822.37,8108335.86,R
277319495,-2,-17.102908,-70.627598,326828.61,8108337.24,R
277319495,-3,-17.102898,-70.627552,326833.48,8108338.36,R
277319495,-4,-17.102887,-70.627501,326838.93,8108339.58,R
277319495,-5,-17.102872,-70.627399,326849.77,8108341.39,R
277324271,15,-17.093785,-70.6365,325872.79,8109338.88,L
277324271,14,-17.093787,-70.636493,325873.51,8109338.67,L
277324271,13,-17.093826,-70.636372,325886.47,8109334.41,L
277324271,12,-17.093826,-70.636351,325888.67,8109334.42,L
277324271,11,-17.09383,-70.636344,325889.47,8109334.03,L
277324271,10,-17.09384,-70.636331,325890.79,8109332.94,L
277324271,9,-17.09386,-70.636316,325892.5,8109330.71,L
277324271,8,-17.093893,-70.636297,325894.5,8109327.15,L
277324271,7,-17.093941,-70.636276,325896.79,8109321.77,L
277324271,6,-17.094004,-70.636255,325899.11,8109314.81,L
277324271,5,-17.094066,-70.636239,325900.86,8109308.05,L
